loss,mape,val_loss,val_mape
0.05885125696659088,7911871.0,0.03479564189910889,7508239.0
0.036849524825811386,7399566.0,0.03458118438720703,5553194.0
0.035669125616550446,7446111.5,0.037565357983112335,4064947.0
0.03586876019835472,7200041.0,0.03171078860759735,5507747.5
0.03342151641845703,6907347.5,0.03177306428551674,7710661.0
0.031477753072977066,6308146.5,0.030587030574679375,3727534.0
0.03320370987057686,6278542.0,0.027038034051656723,4445991.5
0.03060828521847725,5862497.0,0.025262005627155304,5505057.0
0.029135139659047127,5368644.0,0.024493275210261345,4166962.75
0.027643417939543724,5016189.5,0.02479337714612484,3238129.75
0.028085442259907722,4952743.5,0.024870870634913445,4989060.5
0.026508282870054245,4795424.0,0.024316472932696342,2771241.25
0.0274704210460186,4591646.5,0.022378934547305107,4059074.25
0.02580355480313301,4343098.5,0.022144971415400505,3487630.5
0.025116922333836555,4302124.0,0.02344006858766079,4366274.5
0.024928852915763855,4119897.25,0.022000817582011223,3266473.5
0.024331524968147278,3934620.75,0.022972607985138893,4172209.25
0.02324940636754036,3788312.75,0.0230869110673666,2122963.0
0.024660354480147362,3666284.0,0.021879782900214195,3772962.0
0.023277049884200096,3609204.0,0.021490981802344322,3535587.0
0.022006656974554062,3442492.5,0.020981118083000183,2105331.75
0.023192275315523148,3199541.0,0.021577712148427963,3499128.75
0.021223193034529686,3058305.0,0.019971050322055817,2216002.25
0.022546034306287766,2915119.5,0.02225804142653942,3351969.5
0.021633511409163475,2813500.25,0.021982312202453613,3201172.5
0.021550973877310753,2633807.75,0.020719613879919052,2872456.75
0.020984109491109848,2582193.5,0.020908333361148834,2541810.5
0.021024134010076523,2361615.25,0.02078249305486679,2709121.5
0.020337512716650963,2487495.0,0.02030886523425579,2224938.25
0.020543145015835762,2281375.25,0.020995214581489563,2617010.5
0.020446153357625008,2284934.25,0.020267192274332047,2153621.5
0.019881511107087135,2231061.5,0.019964542239904404,1981464.125
0.019860314205288887,2194302.75,0.019521556794643402,1893797.875
0.020105155184864998,2139905.5,0.01981300115585327,2142988.75
0.019850797951221466,2126913.75,0.019599752500653267,2074908.875
0.01963975466787815,2125931.5,0.019649771973490715,2149494.0
0.019398009404540062,2114041.0,0.019543727859854698,2104041.0
0.01926014944911003,2041684.0,0.019407985731959343,2076202.75
0.019145501777529716,2069942.125,0.018920982256531715,1825035.5
0.019242309033870697,2002514.0,0.019262954592704773,2012594.625
0.01906721480190754,2044094.0,0.019028808921575546,1983560.75
0.018797626718878746,2021844.25,0.019127825275063515,2150448.75
0.018818402662873268,2025231.875,0.01873059757053852,1986454.75
0.01875547133386135,1991117.5,0.01863406039774418,1966990.5
0.01851186715066433,1975019.0,0.018455708399415016,1877815.125
0.018377048894762993,1964385.125,0.018717626109719276,2037553.0
0.018373286351561546,1995842.25,0.018246298655867577,1874826.625
