loss,mape,val_loss,val_mape
0.06726670265197754,179841.15625,0.048666030168533325,203619.75
0.04589733108878136,259949.359375,0.041839178651571274,379698.5625
0.041368063539266586,163422.421875,0.03096902370452881,207708.90625
0.035349685698747635,192164.875,0.024700036272406578,143246.5
0.033191923052072525,162240.875,0.02784072607755661,235263.8125
0.028895583003759384,109702.640625,0.02629619836807251,199791.921875
0.02539896033704281,100102.1171875,0.01663457602262497,114414.8125
0.025004349648952484,91245.109375,0.027493774890899658,178398.640625
0.02242615446448326,89567.0703125,0.016085797920823097,71962.4375
0.02141098864376545,72617.8125,0.02655964158475399,151238.609375
0.01996532268822193,61356.2421875,0.025897229090332985,128202.5546875
0.01948174461722374,50816.8359375,0.023973312228918076,105557.9140625
0.018696889281272888,46487.10546875,0.02410999685525894,99793.0390625
0.018618788570165634,47949.19921875,0.02179994247853756,85652.4296875
0.018182242289185524,47847.73046875,0.021951837465167046,87211.8828125
0.017871569842100143,54458.66796875,0.02272832952439785,93427.3515625
0.017489029094576836,52523.92578125,0.02334052324295044,98529.6328125
0.01721367798745632,47821.56640625,0.025453684851527214,101173.921875
0.01724170707166195,47582.13671875,0.018127748742699623,64268.421875
