loss,mape,val_loss,val_mape
0.06921961903572083,49261.91796875,0.05376424640417099,141.2843017578125
0.03840639442205429,59123.765625,0.05807279422879219,441.9553527832031
0.033424749970436096,56778.2265625,0.06763141602277756,83.89969635009766
0.028645412996411324,18999.736328125,0.03116941824555397,93.88871765136719
0.023133689537644386,27937.56640625,0.009716218337416649,141.6022491455078
0.019562339410185814,15787.853515625,0.028890613466501236,67.5307388305664
0.017442988231778145,17045.521484375,0.022964883595705032,63.16626739501953
0.015395170077681541,12126.337890625,0.01984720304608345,52.004093170166016
0.01350413542240858,11864.849609375,0.019123604521155357,45.62836837768555
0.01245687436312437,9740.8876953125,0.016778117045760155,40.76902389526367
0.011569174006581306,8963.255859375,0.016913462430238724,40.08280563354492
0.01118369773030281,8413.478515625,0.017672790214419365,40.342220306396484
0.0107183288782835,7880.416015625,0.016188638284802437,39.441383361816406
0.01048931572586298,9137.4130859375,0.015662219375371933,39.30217742919922
0.010204996913671494,9536.1259765625,0.015278720296919346,39.48257827758789
