loss,mape,val_loss,val_mape
0.06506654620170593,380160.0625,0.030360518023371696,310.259521484375
0.03526967391371727,661256.8125,0.02868965081870556,301.90728759765625
0.03279849886894226,657339.375,0.027028387412428856,279.30010986328125
0.03009220026433468,580457.8125,0.05165628716349602,111.38856506347656
0.029487360268831253,617175.375,0.019384732469916344,236.61935424804688
0.026829278096556664,487517.75,0.016060322523117065,208.45843505859375
0.022708797827363014,398173.4375,0.014488594606518745,272.0032653808594
0.02248748019337654,412674.28125,0.018836157396435738,124.95348358154297
0.019732395187020302,279778.09375,0.01441084872931242,245.29376220703125
0.018922219052910805,340083.8125,0.04309422895312309,75.00782775878906
0.019306646659970284,305594.6875,0.011196990497410297,155.7559356689453
0.01751878671348095,317071.875,0.011577305383980274,180.43539428710938
0.0169223565608263,312746.875,0.01217261329293251,188.61131286621094
0.016428684815764427,276449.375,0.012063256464898586,178.9141082763672
0.01576530560851097,265897.0,0.012264473363757133,174.66517639160156
0.015462355688214302,242114.8125,0.012022200040519238,162.09889221191406
0.014989320188760757,227112.859375,0.011984281241893768,147.05564880371094
0.01473238691687584,200357.578125,0.011730869300663471,146.04795837402344
0.014452815055847168,191593.390625,0.011380814015865326,137.6138458251953
0.01430314127355814,186126.796875,0.010753847658634186,113.69512176513672
0.014104940928518772,177040.015625,0.01084812544286251,117.2214584350586
0.013885324820876122,169844.359375,0.010677280835807323,109.54212951660156
0.013786369934678078,167638.484375,0.010282287374138832,95.89148712158203
0.013593852519989014,173035.765625,0.010515671223402023,105.08982849121094
0.013494596816599369,167832.6875,0.01032646931707859,95.11634063720703
0.013378730043768883,156996.28125,0.010250533930957317,94.59907531738281
0.013369835913181305,161028.1875,0.010100983083248138,87.87095642089844
0.013303309679031372,163116.390625,0.010305948555469513,100.29220581054688
0.013225721195340157,165837.921875,0.010070716962218285,88.0582504272461
0.013095199130475521,166455.328125,0.010226302780210972,98.874267578125
0.013021277263760567,152558.984375,0.010045790113508701,88.52273559570312
0.012984337285161018,164725.640625,0.010006476193666458,88.67906951904297
0.012961833737790585,156377.984375,0.009980516508221626,79.51460266113281
0.012785688042640686,162014.8125,0.010071308352053165,91.50395202636719
0.012811821885406971,147896.25,0.009958687238395214,88.28620147705078
0.012747601605951786,150233.578125,0.009900503791868687,83.96382904052734
0.012731912545859814,147439.796875,0.009893853217363358,85.6577377319336
0.012646525166928768,154440.140625,0.009911352768540382,73.99321746826172
0.012581983581185341,150768.96875,0.009855421259999275,77.85914611816406
0.012582315132021904,150063.1875,0.009838749654591084,76.84880828857422
0.012539876624941826,150500.03125,0.00983996782451868,80.03758239746094
0.012457285076379776,146848.75,0.009813379496335983,78.65637969970703
0.012456636875867844,141238.25,0.009849638678133488,75.41064453125
0.012400069274008274,147237.078125,0.009787040762603283,78.13365936279297
0.012374075129628181,150380.984375,0.009792962111532688,76.99913024902344
0.012335529550909996,146616.34375,0.009778347797691822,82.15682983398438
0.012320143170654774,145052.046875,0.009822612628340721,69.9700927734375
0.012256390415132046,139069.84375,0.009756983257830143,73.91755676269531
0.01226652879267931,138779.03125,0.009743371978402138,75.48902130126953
0.012210036627948284,141121.109375,0.009736242704093456,72.24897766113281
0.012223316356539726,139173.84375,0.009714889340102673,73.81013488769531
0.01213382463902235,137568.578125,0.009720508940517902,80.06250762939453
0.012044583447277546,129738.25,0.009684424847364426,72.76810455322266
0.012068554759025574,134944.59375,0.009657032787799835,75.85688018798828
0.011993486434221268,134884.890625,0.009692936204373837,69.32881164550781
0.01206217147409916,138104.9375,0.009634231217205524,69.06854248046875
0.011949917301535606,131496.09375,0.009607759304344654,70.65249633789062
0.011930417269468307,134763.921875,0.009615127928555012,69.7993392944336
0.011883698403835297,133677.375,0.009545586071908474,67.38075256347656
0.011820783838629723,130230.921875,0.009499641135334969,72.36505889892578
0.011818835511803627,130431.25,0.009466617368161678,73.96363067626953
0.011762094683945179,125818.1875,0.00947796180844307,66.87466430664062
0.01170428842306137,133472.15625,0.009442046284675598,68.08699798583984
0.01163064781576395,125872.53125,0.009404224343597889,76.8476333618164
0.011666248552501202,131355.25,0.009443863295018673,67.2878189086914
0.011589649133384228,133665.453125,0.009370268322527409,72.8194808959961
0.011576538905501366,126753.71875,0.00937668327242136,69.89087677001953
0.011510809883475304,127860.6875,0.009344594553112984,71.68448638916016
0.011513477191329002,126164.4375,0.009342019446194172,69.39814758300781
0.011477405205368996,127743.3828125,0.00934990867972374,66.74078369140625
0.011443736962974072,127719.234375,0.009670572355389595,64.56993865966797
0.011402858421206474,127384.3515625,0.009362868964672089,66.53899383544922
0.011368093080818653,126607.671875,0.00941153708845377,60.36469268798828
0.011373404413461685,124251.328125,0.009379664435982704,65.2536849975586
0.011338086798787117,130328.5859375,0.009462051093578339,62.03800582885742
0.01130615547299385,126547.3046875,0.009338974952697754,63.22927474975586
0.01135172974318266,124928.015625,0.00947920698672533,58.46269226074219
0.011288346722722054,117303.03125,0.00937956478446722,60.67935562133789
0.011304640211164951,123686.03125,0.009272953495383263,67.15333557128906
0.011303668841719627,120719.234375,0.009371308609843254,60.181724548339844
0.011227857321500778,122635.25,0.009416394867002964,56.51936721801758
0.011224878951907158,123914.796875,0.009392128325998783,61.698707580566406
0.011230179108679295,118584.5859375,0.009383969008922577,61.92488479614258
0.011216427199542522,126296.25,0.00936934631317854,58.22028350830078
0.011197649873793125,123101.5078125,0.009576549753546715,55.74032211303711
0.0111810602247715,116894.8046875,0.009549660608172417,55.829254150390625
0.011157375760376453,119654.7734375,0.00940240640193224,59.243927001953125
0.011189484968781471,123575.9296875,0.009366466663777828,58.26163101196289
0.01116232667118311,116980.515625,0.009382978081703186,59.00028991699219
