loss,mape,val_loss,val_mape
0.07191552221775055,286.9356384277344,0.06928237527608871,146.42153930664062
0.04667700454592705,241.48318481445312,0.03276321664452553,241.20326232910156
0.03831882402300835,217.66114807128906,0.049987901002168655,110.56336975097656
0.0315093956887722,177.94004821777344,0.03665092960000038,286.2994079589844
0.02794090285897255,150.6516571044922,0.023744430392980576,213.12582397460938
0.022740572690963745,134.8571319580078,0.03881833702325821,64.28219604492188
0.02181144990026951,122.17064666748047,0.020913584157824516,176.16983032226562
0.017450137063860893,104.74903869628906,0.02133997343480587,50.208160400390625
0.01758975349366665,96.54329681396484,0.017497066408395767,126.77605438232422
0.014872714877128601,81.57039642333984,0.011804589070379734,59.81172180175781
0.013962548226118088,71.78157043457031,0.011956247501075268,46.86545944213867
0.013708882965147495,67.2803955078125,0.01218533143401146,42.925575256347656
0.014025541953742504,70.72080993652344,0.01668466068804264,95.70420837402344
0.011940868571400642,60.67716979980469,0.012641831301152706,66.76425170898438
0.012203998863697052,61.037662506103516,0.013354415073990822,69.2085952758789
0.01208006776869297,60.005367279052734,0.01367778517305851,75.7396240234375
0.011715634725987911,58.353126525878906,0.013308034278452396,72.61827087402344
0.01164526678621769,58.313758850097656,0.013329295441508293,68.42623138427734
0.011191973462700844,56.557281494140625,0.013314434327185154,70.47145080566406
0.011102352291345596,56.1830940246582,0.014124875888228416,80.77985382080078
